age,marie,genre,nb_jours_abonne,active_msg_vocaux,nb_msg_vocaux,nb_appel_jour,duree_appel_jour,cout_appel_jour,nb_appel_soiree,duree_appel_soiree,cout_appel_soiree,nb_appel_nuit,duree_appel_nuit,cout_appel_nuit,nb_appel_inter,duree_appel_inter,cout_appel_inter,nb_reclamation,churn,offer_type_target_mean
21,1,0,91,0,0,115,149,25.33,105,245.3,20.85,94,260,11.7,3,8.3,2.24,0,0,0.122137405
21,1,0,93,1,32,117,218.7,37.18,61,115,9.78,85,192.7,8.67,5,9.4,2.54,2,0,0.142857143
21,1,0,96,1,21,95,247.6,42.09,150,256.3,21.79,72,158.6,7.14,6,10.8,2.92,2,0,0.134408602
21,1,0,98,1,31,105,121,20.57,98,218.9,18.61,110,226.7,10.2,1,12,3.24,1,0,0.122137405
21,1,0,108,1,15,79,196.8,33.46,99,173.5,14.75,108,274.7,12.36,5,14.6,3.94,1,0,0.122137405
21,1,0,116,1,12,108,221,37.57,118,151,12.84,80,179,8.06,6,9,2.43,2,0,0.174107143
21,1,0,119,0,0,95,121.4,20.64,81,230.9,19.63,103,163.6,7.36,4,13.8,3.73,2,0,0.094827586
21,1,0,119,1,23,114,154,26.18,137,278,23.63,112,228.4,10.28,4,11.8,3.19,2,0,0.153424658
21,1,0,120,0,0,131,212.1,36.06,104,209.4,17.8,96,167.2,7.52,5,5.3,1.43,1,1,0.166666667
21,1,0,121,0,0,100,86.1,14.64,113,259.8,22.08,79,148,6.66,9,9.1,2.46,2,0,0.166023166
21,1,0,132,0,0,85,222.4,37.81,76,165.4,14.06,97,208.4,9.38,4,11.2,3.02,0,0,0.132075472
21,1,0,143,0,0,109,202.8,34.48,104,165.8,14.09,71,143.9,6.48,4,4.6,1.24,1,0,0.142857143
21,1,0,150,0,0,77,189.3,32.18,105,220.9,18.78,117,238.7,10.74,5,9.2,2.48,4,0,0.120879121
21,1,0,161,0,0,78,189.6,32.23,117,267.4,22.73,137,184.5,8.3,6,1.3,0.35,1,0,0.153424658
21,1,0,171,0,0,69,270.5,45.99,112,230,19.55,111,136,6.12,5,9.6,2.59,1,1,0.185483871
21,1,1,7,1,30,114,221.4,37.64,116,165.8,14.09,105,247,11.12,12,10.8,2.92,1,0,0.138461538
21,1,1,12,0,0,98,204.6,34.78,90,212.5,18.06,95,182.1,8.19,7,9.8,2.65,2,0,0.153424658
21,1,1,16,0,0,89,209.5,35.62,85,172.8,14.69,102,94.1,4.23,4,8.8,2.38,1,0,0.185483871
21,1,1,36,0,0,94,117.1,19.91,117,235.4,20.01,108,221.3,9.96,2,9,2.43,0,0,0.153846154
21,1,1,39,0,0,88,179,30.43,124,148.2,12.6,116,146.8,6.61,4,8.8,2.38,2,0,0.17370892
21,1,1,46,0,0,108,90.4,15.37,77,276.2,23.48,111,146.5,6.59,2,12.7,3.43,1,0,0.25
21,1,1,52,0,0,60,144.5,24.57,129,296.5,25.2,117,194.3,8.74,3,12.4,3.35,1,0,0.125
21,1,1,60,0,0,133,145,24.65,92,209.1,17.77,112,328.5,14.78,2,14.6,3.94,1,0,0.185483871
21,1,1,64,0,0,113,261.9,44.52,99,148.1,12.59,74,145.2,6.53,4,13.8,3.73,0,0,0.11627907
21,1,1,68,1,39,140,142,24.14,89,241.6,20.54,72,302,13.59,5,11.3,3.05,1,0,0.166023166
21,1,1,78,0,0,95,220,37.4,121,179.9,15.29,109,188.2,8.47,5,11.5,3.11,0,0,0.146341463
21,1,1,79,0,0,124,41.9,7.12,95,211,17.94,55,237.9,10.71,5,11.4,3.08,1,0,0.138461538
21,1,1,79,1,17,95,236.7,40.24,56,263.5,22.4,107,259.6,11.68,4,12,3.24,1,0,0.185483871
21,1,1,83,0,0,78,227.9,38.74,115,207.5,17.64,100,211.7,9.53,5,12.1,3.27,1,0,0.166666667
21,1,1,89,0,0,106,215.9,36.7,89,211.1,17.94,106,252.9,11.38,4,8.8,2.38,0,0,0.163265306
21,1,1,92,1,47,95,141.6,24.07,130,207.9,17.67,95,203.6,9.16,11,10.2,2.75,0,0,0.113989637
21,1,1,96,1,28,147,66.6,11.32,121,297,25.25,106,144.2,6.49,3,13,3.51,2,0,0.122137405
21,1,1,96,1,40,90,108.6,18.46,154,206.4,17.54,118,126.3,5.68,4,13.4,3.62,0,0,0.146341463
21,1,1,98,0,0,92,206.5,35.11,152,176.2,14.98,115,232.8,10.48,5,12.4,3.35,5,0,0.122137405
21,1,1,100,0,0,98,152.7,25.96,73,212.4,18.05,90,264.5,11.9,3,7.9,2.13,2,0,0.122137405
21,1,1,102,1,27,66,109.8,18.67,76,207.3,17.62,101,236.9,10.66,7,10.3,2.78,0,0,0.094827586
21,1,1,104,0,0,109,164.2,27.91,90,155.4,13.21,117,168.9,7.6,8,10.7,2.89,1,0,0.153424658
21,1,1,106,1,33,120,81.6,13.87,85,235.6,20.03,113,150.9,6.79,4,9.9,2.67,1,0,0.138461538
21,1,1,108,1,32,108,209.5,35.62,64,109.6,9.32,145,189.7,8.54,6,9.1,2.46,6,1,0.166023166
21,1,1,117,1,25,140,216,36.72,69,224.1,19.05,112,267.9,12.06,4,11.8,3.19,0,0,0.116731518
21,1,1,119,1,19,110,178.1,30.28,100,212.8,18.09,123,226.3,10.18,6,10,2.7,1,0,0.134408602
21,1,1,123,0,0,99,224,38.08,80,210.7,17.91,75,231.9,10.44,5,2.1,0.57,0,0,0.17370892
21,1,1,135,1,38,92,202.6,34.44,93,169.6,14.42,108,185.8,8.36,6,11.9,3.21,4,0,0.098901099
21,1,1,138,0,0,93,241.8,41.11,83,170.5,14.49,104,295.3,13.29,7,11.8,3.19,3,0,0.098591549
21,1,1,144,0,0,69,150,25.5,73,285.9,24.3,121,190.6,8.58,15,9.4,2.54,0,0,0.135951662
21,1,1,144,0,0,100,203.5,34.6,103,247.6,21.05,94,194.3,8.74,11,11.9,3.21,0,0,0.144859813
21,1,1,158,0,0,70,165.4,28.12,104,280.1,23.81,106,121.8,5.48,9,10.4,2.81,1,0,0.17370892
21,1,1,158,0,0,101,222.8,37.88,128,203,17.26,106,210.6,9.48,2,6.9,1.86,2,0,0.135951662
21,1,1,169,0,0,79,235.7,40.07,85,136.9,11.64,97,220.9,9.94,10,13.3,3.59,1,0,0.138461538
21,1,1,172,0,0,109,203.9,34.66,123,234,19.89,65,160.7,7.23,4,17.8,4.81,4,0,0.153424658
21,1,1,183,0,0,100,190,32.3,78,246.6,20.96,107,304.2,13.69,4,9.5,2.57,1,0,0.135951662
22,0,0,3,1,23,102,205.5,34.94,83,209.5,17.81,99,182.3,8.2,4,6.4,1.73,0,0,0.134408602
22,0,0,6,0,0,117,183.6,31.21,72,256.7,21.82,79,178.6,8.04,2,10.2,2.75,1,0,0.095238095
22,0,0,19,0,0,98,237.7,40.41,121,207.1,17.6,95,182.2,8.2,4,4.5,1.22,0,0,0.185483871
22,0,0,19,0,0,99,146.8,24.96,101,190.5,16.19,68,146.1,6.57,2,9.3,2.51,0,0,0.134408602
22,0,0,30,1,30,74,217.4,36.96,86,213.8,18.17,104,227.2,10.22,3,6.6,1.78,0,0,0.122137405
22,0,0,57,1,33,105,193.4,32.88,79,231.6,19.69,90,226.2,10.18,4.43,11.1,3,2,0,0.153424658
22,0,0,58,0,0,145,149.4,25.4,105,196.5,16.7,108,209.5,9.43,3,14.9,4.02,1,0,0.120879121
22,0,0,77,1,28,117,135.9,23.1,102,244.5,20.78,74,207.5,9.34,3,11.5,3.11,4,1,0.120879121
22,0,0,78,0,0,61,157.3,26.74,119,242,20.57,107,196,8.82,1,10.6,2.86,1,0,0.166023166
22,0,0,79,0,0,108,187.3,31.84,72,177.1,15.05,135,269.2,12.11,3,9.5,2.57,3,0,0.135951662
22,0,0,86,0,0,120,266.1,45.24,92,182,15.47,103,206.5,9.29,4,10.3,2.78,1,0,0.174107143
22,0,0,87,0,0,125,58,9.86,116,67.5,5.74,136,185.9,8.37,3,11.5,3.11,0,0,0.113989637
22,0,0,88,0,0,67,113.7,19.33,127,165.1,14.03,142,141.5,6.37,3,10.8,2.92,1,0,0.185483871
22,0,0,89,0,0,83,192.1,32.66,88,163.6,13.91,138,169.7,7.64,3,6.1,1.65,0,0,0.153846154
22,0,0,92,0,0,90,91.7,15.59,123,193.7,16.46,86,175,7.88,4,9.2,2.48,2,0,0.139344262
22,0,0,95,0,0,99,135,22.95,106,183.6,15.61,102,245.3,11.04,9,12.5,3.38,1,0,0.144859813
22,0,0,99,0,0,92,54.8,9.32,103,173,14.71,125,195.1,8.78,3,7.5,2.03,1,0,0.174107143
22,0,0,100,0,0,124,218.9,37.21,99,237.5,20.19,52,189.7,8.54,6,11,2.97,2,0,0.134408602
22,0,0,100,1,33,104,218.7,37.18,144,155,13.18,117,99,4.46,4,12.1,3.27,1,0,0.174107143
22,0,0,102,0,0,133,184.6,31.38,94,166.8,14.18,105,225.2,10.13,8,6.8,1.84,1,0,0.132075472
22,0,0,105,0,0,93,166.1,28.24,106,175.9,14.95,55,243.5,10.96,3,16.2,4.37,2,0,0.142857143
22,0,0,111,0,0,92,184.2,31.31,96,215,18.28,64,100.1,4.5,4,11.3,3.05,1,0,0.135951662
22,0,0,113,1,30,102,183.8,31.25,123,183.4,15.59,52,235,10.58,7,11.6,3.13,0,0,0.166023166
22,0,0,115,1,24,124,142.1,24.16,129,183.4,15.59,114,164.8,7.42,4,9.6,2.59,1,0,0.194444444
22,0,0,125,1,36,117,201.3,34.22,78,42.2,3.59,104,125.7,5.66,3,5.4,1.46,1,0,0.144859813
22,0,0,130,0,0,140,176.3,29.97,104,201,17.09,123,161.9,7.29,5,11.3,3.05,1,0,0.120879121
22,0,0,139,0,0,106,134.4,22.85,98,211.3,17.96,125,193.6,8.71,2,10.2,2.75,5,1,0.116731518
22,0,0,184,0,0,105,213.8,36.35,84,159.6,13.57,137,139.2,6.26,10,5,1.35,2,0,0.174107143
22,0,1,50,0,0,129,131.1,22.29,94,160.5,13.64,88,206.9,9.31,9,5.6,1.51,5,1,0.174107143
22,0,1,59,1,46,44,200.1,34.02,78,126,10.71,123,146.3,6.58,5,10.6,2.86,1,0,0.17370892
22,0,1,68,0,0,112,213.9,36.36,100,260.5,22.14,97,233.8,10.52,3,8.4,2.27,1,1,0.174107143
22,0,1,71,0,0,82,238,40.46,94,278.5,23.67,134,193.1,8.69,10,11.8,3.19,0,1,0.153424658
22,0,1,75,0,0,126,184.8,31.42,103,198.6,16.88,175,103,4.64,3,8.3,2.24,1,0,0.113989637
22,0,1,82,0,0,105,194.7,33.1,100,210.9,17.93,143,236.9,10.66,3,11.6,3.13,3,0,0.144859813
22,0,1,83,0,0,71,208.9,35.51,92,214.8,18.26,108,247.9,11.16,5,13,3.51,1,0,0.166023166
22,0,1,93,0,0,133,172.4,29.31,77,205.6,17.48,126,245.8,11.06,9,9.1,2.46,1,0,0.135951662
22,0,1,95,0,0,84,141.1,23.99,108,211.4,17.97,127,103.7,4.67,6,5.9,1.59,3,0,0.138461538
22,0,1,101,0,0,127,93.8,15.95,104,150,12.75,116,241.1,10.85,2,10.7,2.89,1,0,0.153424658
22,0,1,109,0,0,113,222.2,37.77,122,218.5,18.57,88,266,11.97,5,10.9,2.94,1,0,0.185483871
22,0,1,111,0,0,103,110.4,18.77,102,137.3,11.67,105,189.6,8.53,6,7.7,2.08,2,0,0.066666667
22,0,1,116,0,0,119,167.8,28.53,123,142,12.07,128,190.7,8.58,4,7.3,1.97,2,0,0.142857143
22,0,1,117,0,0,121,134.7,22.9,83,180,15.3,104,200.9,9.04,3,7.7,2.08,1,0,0.135951662
22,0,1,122,1,34,104,146.4,24.89,103,89.7,7.62,91,220,9.9,4,15.6,4.21,2,0,0.131578947
22,0,1,136,1,24,107,243.3,41.36,111,226.8,19.28,117,138.5,6.23,4,11,2.97,4,0,0.134408602
22,0,1,140,0,0,84,125.3,21.3,121,167.6,14.25,94,260.6,11.73,4,8.4,2.27,1,0,0.116731518
22,0,1,147,0,0,111,225.2,38.28,98,184.9,15.72,146,143.2,6.44,1,9.9,2.67,0,1,0.138461538
22,0,1,173,1,18,89,127.2,21.62,114,130.7,11.11,115,229.7,10.34,5,11.2,3.02,2,0,0.098901099
22,0,1,181,0,0,83,161.3,27.42,83,124.4,10.57,98,262,11.79,3,14.1,3.81,0,1,0.142857143
22,0,1,243,0,0,128,102.8,17.48,95,143.7,12.21,97,191.4,8.61,5,10,2.7,1,0,0.166023166
22,1,0,24,0,0,104,241.9,41.12,112,145.2,12.34,105,214.5,9.65,5,6.6,1.78,1,0,0.153424658
22,1,0,39,0,0,110,187.2,31.82,116,114.7,9.75,83,104.7,4.71,5,13.2,3.56,1,0,0.166023166
22,1,0,48,1,36,92,230.9,39.25,121,167.6,14.25,87,270,12.15,4,7.6,2.05,3,0,0.138461538
22,1,0,58,0,0,107,177.4,30.16,104,204.7,17.4,123,141.9,6.39,9,15,4.05,3,0,0.17370892
22,1,0,74,0,0,103,125.8,21.39,96,207.7,17.65,143,207.4,9.33,4,14.1,3.81,1,1,0.144859813
22,1,0,75,0,0,102,314.6,53.48,86,169.8,14.43,100,285.1,12.83,3,5.7,1.54,2,1,0.153424658
22,1,0,75,0,0,133,209.4,35.6,121,211.5,17.98,123,291.2,13.1,4,7.2,1.94,1,0,0.141176471
22,1,0,79,0,0,112,121.3,20.62,107,282.8,24.04,83,123.1,5.54,4,7.4,2,1,0,0.166023166
22,1,0,89,0,0,92,141.1,23.99,126,249.1,21.17,73,136,6.12,2,10.8,2.92,2,0,0.120879121
22,1,0,94,1,38,124,170.1,28.92,116,193.3,16.43,73,105.9,4.77,4,12.8,3.46,1,0,0.142857143
22,1,0,97,0,0,74,100.8,17.14,88,233.8,19.87,79,208.7,9.39,3,12.6,3.4,2,0,0.153424658
22,1,0,101,0,0,105,206.6,35.12,117,224.9,19.12,100,249.9,11.25,3,14.6,3.94,0,0,0.116731518
22,1,0,106,0,0,90,155.9,26.5,101,198,16.83,95,189.1,8.51,2,8,2.16,2,0,0.146341463
22,1,0,120,0,0,88,177.2,30.12,99,270.4,22.98,90,231.5,10.42,2,14,3.78,2,0,0.153424658
22,1,0,123,1,27,79,218.7,37.18,78,163.4,13.89,116,173.8,7.82,1,15,4.05,0,0,0.138461538
22,1,0,130,0,0,119,154.2,26.21,98,110.2,9.37,117,227.4,10.23,5,9.2,2.48,2,0,0.153424658
22,1,0,131,0,0,141,201.1,34.19,93,216.5,18.4,132,217.4,9.78,4,11.5,3.11,1,0,0.146341463
22,1,0,158,0,0,115,123.3,20.96,91,130.4,11.08,119,243.7,10.97,3,11.2,3.02,3,0,0.141176471
22,1,1,45,0,0,106,78.6,13.36,110,187.3,15.92,111,184.2,8.29,5,7.4,2,1,1,0.142857143
22,1,1,50,1,22,112,252.9,42.99,99,177.9,15.12,146,158.4,7.13,4,8.5,2.3,3,0,0.122137405
22,1,1,54,0,0,91,236.3,40.17,130,152.8,12.99,98,160.3,7.21,8,11.2,3.02,3,0,0.166023166
22,1,1,56,0,0,92,164.3,27.93,107,233.7,19.86,104,187.3,8.43,1,11.8,3.19,2,0,0.174107143
22,1,1,60,0,0,94,221,37.57,72,308.2,26.2,94,233.2,10.49,5,10.1,2.73,1,1,0.132075472
22,1,1,68,0,0,126,148.5,25.25,125,219.4,18.65,121,198.5,8.93,7,14.5,3.92,1,1,0.120879121
22,1,1,80,1,31,92,166.4,28.29,74,238.3,20.26,84,150.7,6.78,4,10.7,2.89,4,0,0.174107143
22,1,1,85,0,0,122,176.4,29.99,123,224.9,19.12,50,219.6,9.88,1,11.5,3.11,1,0,0.139344262
22,1,1,100,0,0,93,303,51.51,89,175.6,14.93,102,135.2,6.08,5,10.4,2.81,1,1,0.125
22,1,1,103,0,0,83,173.5,29.5,65,244.3,20.77,66,221.6,9.97,2,9.7,2.62,3,0,0.138461538
22,1,1,107,0,0,106,133.3,22.66,89,182.9,15.55,123,241.1,10.85,2,12.9,3.48,3,1,0.185483871
22,1,1,117,0,0,118,287.4,48.86,84,259.6,22.07,86,153.2,6.89,3,10,2.7,1,1,0.153424658
22,1,1,121,0,0,103,190.7,32.42,117,183.5,15.6,103,220.8,9.94,4,9.8,2.65,3,0,0.116731518
22,1,1,122,0,0,117,146.3,24.87,93,218.7,18.59,97,236,10.62,5,11.5,3.11,1,0,0.166023166
22,1,1,129,0,0,94,130.2,22.13,126,195.2,16.59,68,195.5,8.8,5,7.6,2.05,2,0,0.135951662
22,1,1,134,0,0,85,258.8,44,114,129.5,11.01,106,193.6,8.71,7,10.9,2.94,2,0,0.135951662
22,1,1,137,1,22,42,189.6,32.23,137,179,15.22,126,179.6,8.08,5,11.4,3.08,2,0,0.204545455
22,1,1,138,0,0,99,149.7,25.45,97,160,13.6,161,256.5,11.54,5,9.5,2.57,1,0,0.113989637
22,1,1,141,0,0,111,192.4,32.71,87,156.9,13.34,82,175.8,7.91,6,11,2.97,0,0,0.095238095
22,1,1,146,1,11,82,180.7,30.72,90,173.7,14.76,89,231.5,10.42,4,10.1,2.73,2,0,0.185483871
22,1,1,152,1,39,137,243.1,41.33,103,236.7,20.12,118,191.2,8.6,3,9.9,2.67,1,0,0.116731518
22,1,1,156,0,0,133,81.7,13.89,117,242.5,20.61,112,203.8,9.17,6,12.3,3.32,3,0,0.094827586
22,1,1,162,0,0,87,217.6,36.99,71,279,23.72,65,250.7,11.28,4,10.4,2.81,2,1,0.132075472
22,1,1,184,0,0,133,167.2,28.42,123,162.1,13.78,81,156.9,7.06,4,9.5,2.57,1,0,0.185483871
23,0,0,40,0,0,115,169.7,28.85,123,141.4,12.02,115,253,11.39,3,10.5,2.84,4,1,0.166023166
23,0,0,48,0,0,88,240,40.8,117,141,11.99,137,128.9,5.8,9,7.1,1.92,1,0,0.146341463
23,0,0,53,0,0,117,228.6,38.86,123,132.8,11.29,124,227.2,10.22,2,10.1,2.73,9,1,0.153424658
23,0,0,60,0,0,101,289.8,49.27,115,255.6,21.73,76,242.8,10.93,4,11.7,3.16,2,1,0.131578947
23,0,0,66,1,16,92,174.7,29.7,105,232.1,19.73,98,305.4,13.74,2,8.9,2.4,1,0,0.142857143
23,0,0,73,0,0,136,94.1,16,122,280.3,23.83,77,205,9.23,4,9.8,2.65,0,0,0.095238095
23,0,0,74,0,0,86,314.1,53.4,99,222.4,18.9,121,259,11.66,5,12.3,3.32,3,1,0.134408602
23,0,0,87,0,0,79,186.9,31.77,105,182.6,15.52,90,143.1,6.44,14,4.2,1.13,1,0,0.146341463
23,0,0,100,1,30,104,58.8,10,107,219.5,18.66,118,152.3,6.85,3,7.1,1.92,0,0,0.116731518
23,0,0,107,1,30,87,198.9,33.81,90,207,17.6,76,159.8,7.19,4,12.6,3.4,3,0,0.120879121
23,0,0,110,0,0,112,149.8,25.47,93,180,15.3,119,140,6.3,4,11.7,3.16,2,0,0.095238095
23,0,0,113,1,23,101,205,34.85,60,152,12.92,59,158.6,7.14,5,10.2,2.75,2,0,0.166666667
23,0,0,122,0,0,101,140,23.8,77,196.4,16.69,133,120.1,5.4,4,9.7,2.62,4,1,0.153424658
23,0,0,128,0,0,99,125.2,21.28,107,205.4,17.46,111,254.4,11.45,2,18.9,5.1,0,0,0.194444444
23,0,0,132,0,0,104,200,34,101,149.6,12.72,110,137.1,6.17,2,18.9,5.1,1,0,0.125
23,0,0,136,0,0,90,256.8,43.66,104,230.1,19.56,82,143.6,6.46,10,9.1,2.46,3,0,0.138461538
23,0,0,143,0,0,53,191.6,32.57,104,104.6,8.89,125,195.8,8.81,9,10.7,2.89,3,0,0.06122449
23,0,0,169,0,0,112,100.8,17.14,69,230,19.55,95,193.6,8.71,2,9.5,2.57,0,0,0.142857143
23,0,0,200,0,0,87,128.2,21.79,105,133.2,11.32,123,177.6,7.99,2,11.2,3.02,1,0,0.116731518
23,0,1,33,0,0,99,164,27.88,102,153.1,13.01,104,123.8,5.57,4,6.4,1.73,0,0,0.185483871
23,0,1,35,0,0,102,124.2,21.11,115,123.9,10.53,100,135.7,6.11,8,13.1,3.54,2,0,0.174107143
23,0,1,37,0,0,120,239.9,40.78,88,261.6,22.24,88,207.1,9.32,4,8.9,2.4,2,1,0.134408602
23,0,1,53,0,0,95,57.5,9.78,131,265.5,22.57,128,244.3,10.99,6,11.6,3.13,3,0,0.144859813
23,0,1,54,1,39,143,206.9,35.17,72,127.8,10.86,120,199.2,8.96,1,9.2,2.48,3,0,0.116731518
23,0,1,56,0,0,85,158.2,26.89,91,197.9,16.82,133,159.9,7.2,7,7.7,2.08,1,0,0.144859813
23,0,1,57,0,0,89,198.1,33.68,105,214.2,18.21,106,109.5,4.93,3,7,1.89,1,0,0.098901099
23,0,1,65,1,31,70,282.3,47.99,89,152,12.92,93,225.5,10.15,4,12,3.24,1,0,0.194444444
23,0,1,68,0,0,112,141.9,24.12,94,166.2,14.13,77,223.5,10.06,6,9.2,2.48,1,0,0.17370892
23,0,1,83,1,30,105,272.5,46.33,83,253,21.51,123,180.8,8.14,6,8.7,2.35,3,0,0.135951662
23,0,1,85,0,0,95,187,31.79,136,163.6,13.91,105,212.3,9.55,2,7.9,2.13,2,0,0.17370892
23,0,1,94,0,0,118,137.5,23.38,88,203.2,17.27,131,150,6.75,2,13.4,3.62,0,0,0.095238095
23,0,1,102,0,0,94,158,26.86,100,207.9,17.67,120,190.4,8.57,10,10.1,2.73,0,0,0.166023166
23,0,1,104,0,0,100,138.7,23.58,58,215.4,18.31,98,164.3,7.39,4,4.9,1.32,2,0,0.135951662
23,0,1,105,0,0,75,104.2,17.71,91,272.9,23.2,107,187.2,8.42,2,9.2,2.48,1,0,0.122137405
23,0,1,106,1,37,104,223.5,38,99,235.1,19.98,90,140.1,6.3,5,10.6,2.86,2,0,0.120879121
23,0,1,107,0,0,101,222.3,37.79,111,286,24.31,117,249.4,11.22,4,12.1,3.27,1,1,0.120879121
23,0,1,110,0,0,92,18.9,3.21,81,258.4,21.96,74,109.6,4.93,4,14.8,4,1,0,0.166023166
23,0,1,111,0,0,89,284.4,48.35,113,157,13.35,91,242.8,10.93,8,8.4,2.27,0,1,0.120879121
23,0,1,118,0,0,98,223.4,37.98,101,220.6,18.75,118,203.9,9.18,6,6.3,1.7,0,0,0.135951662
23,0,1,121,0,0,112,134.1,22.8,104,195.1,16.58,139,159.6,7.18,2,10.5,2.84,2,0,0.166023166
23,0,1,121,1,34,95,245,41.65,66,216.9,18.44,125,112.4,5.06,8,7.5,2.03,0,0,0.134408602
23,0,1,126,0,0,102,228.7,38.88,99,168.7,14.34,100,223.5,10.06,4,11.8,3.19,1,0,0.174107143
23,0,1,128,0,0,95,268.1,45.58,126,120.5,10.24,121,220.8,9.94,6,14.4,3.89,2,0,0.142857143
23,0,1,132,1,31,101,174.5,29.67,105,245.6,20.88,76,172.8,7.78,9,10.3,2.78,1,0,0.116731518
23,0,1,137,0,0,115,104.7,17.8,144,249.8,21.23,99,192.3,8.65,2,8.9,2.4,1,0,0.134408602
23,0,1,138,0,0,104,240.8,40.94,92,144.5,12.28,98,125.7,5.66,1,11.6,3.13,0,0,0.134408602
23,0,1,148,0,0,91,249.7,42.45,90,185.1,15.73,88,234.2,10.54,1,10.5,2.84,1,0,0.116731518
23,0,1,148,0,0,92,230.6,39.2,97,185.6,15.78,79,183.2,8.24,4,6.2,1.67,2,0,0.05
23,0,1,150,1,35,72,139.6,23.73,170,332.8,28.29,105,213.8,9.62,2,8.8,2.38,2,0,0.185483871
23,0,1,163,0,0,77,247.7,42.11,108,269.5,22.91,82,167.3,7.53,7,9.6,2.59,0,1,0.174107143
23,0,1,166,0,0,89,197.9,33.64,113,251,21.34,85,138.3,6.22,2,11.2,3.02,2,0,0.095238095
23,0,1,171,0,0,122,189.8,32.27,85,173.7,14.76,84,257.1,11.57,1,10.3,2.78,0,0,0.153424658
23,0,1,195,0,0,108,63.2,10.74,88,220.2,18.72,99,184,8.28,3,5.1,1.38,0,0,0.142857143
23,1,0,43,0,0,125,135.8,23.09,88,163.2,13.87,106,229.8,10.34,3,12.6,3.4,0,0,0.185483871
23,1,0,57,0,0,78,154.2,26.21,85,196.7,16.72,97,253.5,11.41,9,10.1,2.73,1,0,0.153846154
23,1,0,75,0,0,121,111.7,18.99,119,237.3,20.17,110,253.5,11.41,4.43,13.1,3.54,1,0,0.185483871
23,1,0,76,0,0,140,107.3,18.24,133,238.2,20.25,116,271.8,12.23,3,10,2.7,4,1,0.153424658
23,1,0,83,0,0,82,133.9,22.76,105,169.6,14.42,114,222.8,10.03,4,11.7,3.16,0,0,0.113989637
23,1,0,86,0,0,115,126.3,21.47,112,168.8,14.35,95,154.6,6.96,7,9.8,2.65,2,0,0.153846154
23,1,0,95,0,0,103,157.9,26.84,90,259.6,22.07,117,230,10.35,2,14,3.78,0,0,0.134408602
23,1,0,99,0,0,118,221,37.57,104,138.8,11.8,96,198.6,8.94,4,12.1,3.27,0,0,0.125
23,1,0,103,0,0,128,255.9,43.5,92,140.9,11.98,130,308.9,13.9,2,12.1,3.27,1,1,0.185483871
23,1,0,103,1,40,95,164.5,27.97,82,228.7,19.44,97,194.7,8.76,1,7.4,2,4,0,0.144859813
23,1,0,110,0,0,108,271.1,46.09,122,237,20.15,122,239.9,10.8,5,9.8,2.65,2,1,0.153424658
23,1,0,110,0,0,124,178.5,30.35,141,146.9,12.49,102,217.1,9.77,7,9.9,2.67,1,0,0.113989637
23,1,0,117,0,0,83,302.6,51.44,106,167.1,14.2,79,209.8,9.44,7,10.4,2.81,1,1,0.11627907
23,1,0,124,0,0,104,158.6,26.96,77,211.2,17.95,104,179.3,8.07,8,10.2,2.75,3,0,0.153424658
23,1,0,129,0,0,78,267.4,45.46,85,204.2,17.36,146,111.7,5.03,4,5.9,1.59,1,0,0.135951662
23,1,0,131,1,23,145,170.8,29.04,93,236.7,20.12,100,294.5,13.25,1,12.7,3.43,1,0,0.134408602
23,1,0,132,0,0,70,144.3,24.53,125,231.5,19.68,137,304.3,13.69,2,7,1.89,1,1,0.122137405
23,1,0,132,1,10,54,182.9,31.09,68,292.4,24.85,116,142.3,6.4,4,11.5,3.11,0,0,0.113989637
23,1,0,139,0,0,104,192.8,32.78,96,234.4,19.92,101,203.2,9.14,3,13,3.51,3,0,0.142857143
23,1,0,142,0,0,95,84.8,14.42,63,136.7,11.62,148,250.5,11.27,6,14.2,3.83,2,0,0.153424658
23,1,0,146,0,0,85,163.5,27.8,149,224.8,19.11,116,253.1,11.39,4,9.8,2.65,1,0,0.094827586
23,1,0,157,0,0,67,240.2,40.83,98,153,13.01,72,249,11.21,6,10.2,2.75,2,0,0.135951662
23,1,1,35,0,0,129,105.6,17.95,129,258.2,21.95,77,213.1,9.59,3,8.7,2.35,0,0,0.139344262
23,1,1,38,1,38,127,175.6,29.85,118,260.5,22.14,109,199.5,8.98,2,12.3,3.32,2,0,0.098901099
23,1,1,41,0,0,138,207.2,35.22,83,214.1,18.2,105,193,8.69,4,11.9,3.21,1,0,0.17370892
23,1,1,50,0,0,114,198.7,33.78,90,141.5,12.03,79,293,13.18,5,10.5,2.84,4,0,0.122137405
23,1,1,55,0,0,100,181.3,30.82,122,200.5,17.04,99,226.9,10.21,2,10.9,2.94,1,0,0.166023166
23,1,1,65,0,0,117,153.9,26.16,122,220.1,18.71,147,280.5,12.62,3,8.5,2.3,2,0,0.153424658
23,1,1,69,0,0,122,227,38.59,111,258.7,21.99,87,169.7,7.64,1,8.9,2.4,2,0,0.113989637
23,1,1,70,0,0,95,232.8,39.58,111,303.4,25.79,104,255.6,11.5,7,12.9,3.48,0,1,0.185483871
23,1,1,76,1,22,107,160.1,27.22,136,168.7,14.34,102,23.2,1.04,4,9.5,2.57,3,0,0.153846154
23,1,1,77,0,0,87,245.2,41.68,83,254.1,21.6,91,239.4,10.77,4,7.5,2.03,0,1,0.153424658
